"lat","lng","total","bird","cat","dog","livestock","other","year2013","year2014","year2015","year2016","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec","hour0","hour1","hour2","hour3","hour4","hour5","hour6","hour7","hour8","hour9","hour10","hour11","hour12","hour13","hour14","hour15","hour16","hour17","hour18","hour19","hour20","hour21","hour22","hour23"
30.22625,-97.7461764705882,28,1,18,8,0,1,2,14,9,3,1,4,2,4,2,0,5,2,1,2,3,2,0,0,0,0,0,0,0,0,1,0,1,3,4,3,5,4,4,0,2,1,0,0,0,0
30.23075,-97.7461764705882,5,0,1,3,0,1,1,1,2,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
30.23525,-97.7461764705882,20,0,11,7,0,2,1,7,6,6,2,2,1,6,0,3,1,1,1,2,1,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,1,3,1,4,2,0,1,0,0,1
30.23975,-97.7461764705882,12,0,0,11,0,1,1,3,5,3,0,2,1,0,1,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,2,0,2,1,0,0,0,0
30.24425,-97.7461764705882,11,0,4,4,0,3,0,3,3,5,0,1,1,1,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,1,0,1,0,0,0,0,0,0
30.24875,-97.7461764705882,12,0,7,2,0,3,2,5,4,1,1,2,1,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,2,0,1,1,0,0,0,0
30.25325,-97.7461764705882,5,0,4,0,0,1,0,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
30.25775,-97.7461764705882,31,0,7,16,0,8,1,11,9,10,2,5,2,2,5,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,3,3,0,5,1,2,0,1,3
30.26225,-97.7461764705882,14,0,4,7,0,3,2,4,8,0,1,1,0,0,2,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,4,1,0,2,1,0,0,0,1,0,0
30.26675,-97.7461764705882,55,1,4,11,0,39,0,18,25,12,2,4,3,4,2,3,3,11,8,9,3,3,4,1,1,1,0,0,0,0,1,0,1,5,3,4,5,4,9,4,2,1,1,1,4,3
30.27125,-97.7461764705882,17,1,3,6,0,7,1,5,6,5,1,0,0,4,1,0,1,2,5,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,4,0,0,1,3,2,1,0,0,2,0,0
30.27575,-97.7461764705882,18,0,5,3,0,10,0,7,6,5,0,0,9,3,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,1,1,2,1,0,2,1,0,0,0
30.28025,-97.7461764705882,9,0,6,3,0,0,1,2,5,1,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0
30.28475,-97.7461764705882,43,0,27,10,0,6,3,11,20,9,2,3,3,4,4,4,10,2,3,1,6,1,0,0,1,0,0,0,0,0,0,1,0,7,5,12,2,2,4,3,4,1,1,0,0,0
30.28925,-97.7461764705882,37,1,15,13,0,8,2,8,15,12,10,2,4,2,0,3,2,1,5,4,2,2,2,0,0,0,1,0,0,0,0,0,1,5,3,6,2,4,4,7,2,0,0,0,0,0
30.29375,-97.7461764705882,20,2,8,7,0,3,1,5,9,5,2,0,4,4,1,0,1,1,4,0,2,1,0,1,0,0,0,0,0,0,1,0,2,1,6,0,1,2,4,0,2,0,0,0,0,0
30.29825,-97.7461764705882,12,0,5,7,0,0,1,6,2,3,0,0,1,0,2,0,1,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,3,3,0,0,0,0,0,0,0
30.30275,-97.7461764705882,7,0,3,2,0,2,0,2,3,2,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,0
30.30725,-97.7461764705882,5,0,2,3,0,0,0,0,3,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
30.31175,-97.7461764705882,4,0,2,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
30.31625,-97.7461764705882,4,0,0,3,0,1,0,1,0,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
30.32075,-97.7461764705882,5,0,2,0,0,3,0,3,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0
30.32525,-97.7461764705882,4,0,0,4,0,0,0,0,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
30.32975,-97.7461764705882,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30.33425,-97.7461764705882,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30.33875,-97.7461764705882,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30.34325,-97.7461764705882,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30.34775,-97.7461764705882,5,0,2,2,0,1,1,2,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
30.35225,-97.7461764705882,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.35675,-97.7461764705882,7,0,5,2,0,0,1,0,5,1,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
30.36125,-97.7461764705882,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.36575,-97.7461764705882,11,0,8,3,0,0,0,5,2,4,1,0,0,1,5,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,1,1,0,0,0,0,0,0
30.37025,-97.7461764705882,10,0,5,4,0,1,1,2,3,4,2,0,0,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,0,1,0,1,0,0,0
30.37475,-97.7461764705882,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.37925,-97.7461764705882,2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
30.38375,-97.7461764705882,5,0,0,2,0,3,2,2,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0
30.38825,-97.7461764705882,4,0,0,3,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
30.39275,-97.7461764705882,9,0,4,2,0,3,0,2,3,4,0,1,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,1,0,0,0,0,1
30.39725,-97.7461764705882,13,0,7,5,0,1,0,4,4,5,0,0,0,2,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,2,2,3,0,0,0,0,0
30.40175,-97.7461764705882,5,0,0,3,0,2,1,2,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
30.40625,-97.7461764705882,15,0,5,10,0,0,4,4,5,2,0,3,1,4,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,3,2,2,1,0,4,0,0,0,0,0,1,0
30.41075,-97.7461764705882,28,0,19,7,0,2,3,9,8,8,1,2,3,2,3,5,3,1,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,5,2,7,2,4,1,2,2,1,0,1,0,0
30.18125,-97.7415882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.18575,-97.7415882352941,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30.19025,-97.7415882352941,58,0,14,39,0,5,3,19,19,17,5,2,5,10,5,2,6,3,6,5,2,7,0,0,0,0,0,0,0,0,1,2,6,6,6,14,7,4,4,2,1,2,0,1,0,2
30.19475,-97.7415882352941,76,0,16,59,0,1,12,22,26,16,9,3,6,6,3,13,0,5,10,10,10,1,0,0,0,0,0,0,0,0,0,1,3,11,10,10,4,7,14,7,5,3,0,1,0,0
30.19925,-97.7415882352941,76,0,38,37,0,1,10,13,32,21,2,2,4,9,5,4,4,7,7,17,6,9,0,0,0,0,0,0,0,0,0,0,4,6,13,11,17,3,9,3,9,0,0,0,1,0
30.20375,-97.7415882352941,4,0,0,4,0,0,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
30.20825,-97.7415882352941,7,0,1,6,0,0,1,2,3,1,0,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,0,0,0,0,0,0
30.21275,-97.7415882352941,3,0,0,1,0,2,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30.21725,-97.7415882352941,5,0,4,1,0,0,0,2,2,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
30.22175,-97.7415882352941,38,0,17,18,0,3,8,13,14,3,2,1,2,0,6,2,5,9,0,3,6,2,0,0,0,0,0,0,0,0,1,0,0,4,4,12,2,2,10,2,1,0,0,0,0,0
30.22625,-97.7415882352941,29,0,13,16,0,0,0,10,7,12,2,2,0,0,1,1,4,5,3,9,0,2,0,0,0,0,0,0,0,1,0,1,1,9,5,5,3,0,1,0,2,1,0,0,0,0
30.23075,-97.7415882352941,26,0,10,14,0,2,0,8,6,12,3,1,1,0,3,4,2,4,2,3,0,3,0,0,0,1,0,0,0,0,0,2,2,6,1,1,2,1,5,0,2,0,0,0,1,2
30.23525,-97.7415882352941,18,0,6,12,0,0,2,3,8,5,1,2,0,1,4,1,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,1,1,1,0,1,0,0,0
30.23975,-97.7415882352941,17,8,1,4,0,4,0,10,3,4,0,0,2,0,1,9,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,10,0,1,0,1,2,0,1,0,0,0,0,0
30.24425,-97.7415882352941,26,0,17,8,0,1,1,9,6,10,2,1,1,0,1,1,2,8,7,0,2,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,6,2,9,2,0,0,0,0,0
30.24875,-97.7415882352941,11,0,8,2,0,1,0,1,7,3,0,0,0,0,3,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,1,0,0,0,0,0
30.25325,-97.7415882352941,5,0,0,3,0,2,0,1,3,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
30.25775,-97.7415882352941,32,0,2,1,0,29,9,11,8,4,1,0,3,2,3,2,1,5,3,9,3,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,2,3,3,3,7,0,1,2,1,3
30.26225,-97.7415882352941,60,0,5,5,0,50,7,15,25,13,2,4,23,7,0,0,1,2,3,10,3,5,1,1,1,0,0,0,0,0,0,0,3,1,2,2,3,3,13,2,16,2,2,1,4,3
30.26675,-97.7415882352941,11451,27,4037,7097,0,290,1039,3777,3426,3209,888,871,963,1005,1052,897,874,891,958,1296,924,832,19,5,3,1,1,1,16,130,132,211,396,2063,1690,1399,1295,1326,1175,739,703,98,9,19,10,10
30.27125,-97.7415882352941,17,1,2,1,0,13,1,3,3,10,0,0,6,3,1,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,4,0,1,1,0,0,0,1
30.27575,-97.7415882352941,5,0,3,0,0,2,0,4,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30.28025,-97.7415882352941,18,0,6,5,0,7,0,5,5,8,1,1,3,4,1,2,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1,3,2,2,1,1,0,0,0,0,1,0
30.28475,-97.7415882352941,19,0,5,5,0,9,1,7,4,7,0,0,3,2,1,4,3,2,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,2,3,0,1,2,1,0
30.28925,-97.7415882352941,26,0,5,13,0,8,2,9,9,6,1,0,1,1,6,3,3,1,0,6,1,3,4,0,1,0,0,0,0,0,1,0,0,2,2,3,1,2,2,3,1,0,1,0,1,2
30.29375,-97.7415882352941,20,0,10,7,0,3,0,6,3,11,0,1,0,1,3,6,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,3,2,0,2,0,0,0,1,0
30.29825,-97.7415882352941,11,0,4,5,0,2,0,2,5,4,1,0,1,1,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,1,1,0,0,0,0,0,0
30.30275,-97.7415882352941,8,0,4,1,0,3,1,3,4,0,0,0,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,1,0,0,0,0,0
30.30725,-97.7415882352941,136,1,58,73,0,4,8,70,34,24,8,6,7,24,12,22,10,8,11,14,8,6,2,0,2,0,0,0,0,1,4,7,14,19,17,22,7,5,20,7,5,0,0,0,3,1
30.31175,-97.7415882352941,22,0,10,6,0,6,0,4,4,14,2,0,0,1,0,5,0,1,1,8,4,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1,7,2,1,0,0,0,0,1,0
30.31625,-97.7415882352941,7,0,4,2,0,1,0,2,3,2,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0
30.32075,-97.7415882352941,11,0,2,5,0,4,2,3,4,2,1,0,4,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,2,0,1,1,0,0,1,0
30.32525,-97.7415882352941,13,0,6,4,0,3,0,3,1,9,0,1,0,2,0,1,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,0,1,0,1,0
30.32975,-97.7415882352941,3,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
30.33425,-97.7415882352941,11,1,5,5,0,0,0,2,2,7,1,0,1,0,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0
30.33875,-97.7415882352941,4,0,3,1,0,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
30.34325,-97.7415882352941,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.34775,-97.7415882352941,3,0,0,1,0,2,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
30.35225,-97.7415882352941,7,0,4,3,0,0,0,7,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0
30.35675,-97.7415882352941,5,0,3,1,0,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
30.36125,-97.7415882352941,3,0,0,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
30.36575,-97.7415882352941,8,0,3,5,0,0,0,2,1,5,0,0,0,1,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0
30.37025,-97.7415882352941,6,0,1,4,0,1,0,3,2,1,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
30.37475,-97.7415882352941,3,0,2,1,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
30.37925,-97.7415882352941,10,0,8,1,0,1,1,5,0,4,2,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,5,1,0,0,0,0,0
30.38375,-97.7415882352941,8,0,6,1,0,1,0,0,2,6,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0
30.38825,-97.7415882352941,4,0,2,1,0,1,0,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
30.39275,-97.7415882352941,7,0,2,4,0,1,0,1,3,3,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0
30.39725,-97.7415882352941,3,0,0,2,0,1,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
30.40175,-97.7415882352941,6,0,1,4,0,1,3,1,1,1,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0
30.40625,-97.7415882352941,6,0,1,4,0,1,0,0,4,2,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0
30.41075,-97.7415882352941,9,0,5,3,0,1,1,3,4,1,1,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0
30.18125,-97.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.18575,-97.737,24,0,1,22,0,1,3,5,5,11,1,1,1,1,4,0,2,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0,3,1,6,3,0,1,4,2,2,1,0,0,1,0
30.19025,-97.737,31,0,4,26,0,1,1,12,11,7,2,3,2,1,2,0,6,2,4,4,2,3,0,0,0,0,0,0,0,1,0,0,2,2,4,6,2,0,1,5,3,1,1,2,1,0
30.19475,-97.737,45,0,9,36,0,0,0,12,19,14,2,3,5,3,3,2,2,5,2,5,4,9,2,0,0,0,0,0,0,0,0,0,0,6,5,11,8,4,4,1,1,0,1,2,0,0
30.19925,-97.737,39,0,3,35,0,1,5,14,9,11,2,1,5,1,9,2,3,1,2,5,2,6,1,0,0,0,0,0,1,0,0,0,1,2,11,7,6,3,4,0,2,0,0,0,1,0
30.20375,-97.737,32,0,21,11,0,0,9,11,10,2,1,0,1,5,3,1,2,2,1,2,6,8,0,0,0,0,0,0,0,0,0,0,8,2,1,1,10,2,0,1,5,1,0,1,0,0
30.20825,-97.737,5,0,2,3,0,0,0,3,1,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1
30.21275,-97.737,14,0,1,12,0,1,10,1,2,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0
30.21725,-97.737,43,0,31,12,0,0,6,10,12,15,0,0,3,7,1,10,8,3,2,0,7,2,0,0,0,0,0,0,1,1,2,0,0,4,7,0,3,11,2,2,8,0,0,0,0,2
30.22175,-97.737,32,0,10,22,0,0,2,10,11,9,3,0,5,2,3,11,0,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0,5,1,1,2,1,11,3,0,3,1,0,0,2,0
30.22625,-97.737,20,0,9,11,0,0,2,6,10,2,0,0,0,0,1,5,2,2,1,5,3,1,0,0,0,0,0,0,0,0,1,0,1,2,1,2,7,4,1,0,0,0,0,1,0,0
30.23075,-97.737,53,0,14,38,0,1,4,19,16,14,3,1,7,5,2,5,2,3,6,3,8,8,0,0,0,0,0,0,0,0,0,1,2,7,5,5,9,4,9,3,7,0,1,0,0,0
30.23525,-97.737,15,0,8,6,0,1,1,8,2,4,0,2,0,0,2,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,4,2,0,2,3,0,2,0,0,0,0,0,0
30.23975,-97.737,32,0,6,25,0,1,5,17,6,4,4,3,2,0,1,4,3,5,1,6,0,3,0,0,0,0,0,0,0,2,0,2,2,0,5,6,2,3,7,2,0,0,0,0,1,0
30.24425,-97.737,18,0,6,11,0,1,4,6,3,5,3,2,0,0,1,2,2,0,0,2,6,0,1,0,0,0,0,0,0,1,0,0,0,7,5,0,0,1,3,0,0,0,0,0,0,0
30.24875,-97.737,63,0,2,22,0,39,0,46,9,8,1,1,1,1,2,2,3,41,3,5,2,1,0,0,0,0,0,0,0,1,1,1,3,2,1,2,1,4,4,2,40,0,0,0,0,1
30.25325,-97.737,28,1,3,12,0,12,1,9,8,10,0,1,0,0,1,11,4,4,1,3,2,1,1,0,0,1,0,0,0,0,1,1,0,8,3,0,4,3,4,1,0,0,0,0,0,1
30.25775,-97.737,18,0,6,9,0,3,1,6,7,4,2,3,2,0,3,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,1,3,2,0,1,0,0,0,0
30.26225,-97.737,33,0,5,25,0,3,3,12,10,8,2,4,3,2,5,3,3,0,2,3,2,4,0,0,0,0,0,0,0,0,2,1,5,4,2,1,3,3,5,2,4,0,0,0,0,1
30.26675,-97.737,72,1,18,32,0,21,3,30,15,24,10,5,8,4,8,9,6,7,5,6,3,1,0,2,0,0,0,1,0,3,1,2,5,10,7,4,5,10,11,3,3,0,0,1,1,3
30.27125,-97.737,13,0,2,5,0,6,1,6,3,3,0,1,1,0,0,2,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,0,2,1,0,1,0,0
30.27575,-97.737,9,0,1,3,0,5,0,1,3,5,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,1,0,0,0,0,1
30.28025,-97.737,20,0,3,9,0,8,1,5,2,12,0,3,1,2,9,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,7,4,3,0,2,1,0,0,0,0,0,0
30.28475,-97.737,7,0,3,2,0,2,0,1,1,5,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0
30.28925,-97.737,6,0,1,3,0,2,1,1,2,2,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0
30.29375,-97.737,11,0,7,3,0,1,2,5,4,0,0,0,2,0,0,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,0,1,0,0,0,0,0,1,0
30.29825,-97.737,11,0,3,6,0,2,1,3,2,5,1,0,1,0,3,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,1,0,0,0,0,0,0,0
30.30275,-97.737,11,0,4,6,0,1,0,1,8,2,1,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,2,2,0,0,0,0,0,0,0
30.30725,-97.737,4,0,2,0,0,2,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
30.31175,-97.737,12,0,8,4,0,0,0,10,0,2,0,0,0,3,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,3,0,0,0,0
30.31625,-97.737,3,0,0,2,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
30.32075,-97.737,5,0,0,4,0,1,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0
30.32525,-97.737,12,0,7,4,0,1,1,3,7,1,1,0,0,1,0,3,0,3,2,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0
30.32975,-97.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.33425,-97.737,8,1,5,1,0,1,3,1,3,1,2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,2,1,0,0,0,0,0,0
30.33875,-97.737,8,0,3,4,0,1,1,2,4,1,1,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0
30.34325,-97.737,15,0,9,6,0,0,1,9,5,0,1,1,0,0,1,5,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,1,2,0,2,1,0,0,0,0,0
